,id,StartDate,EndDate,Duration__in_seconds_,infoconsent,sex,age,district,education,education_other,conlib,religion,marital_status,household,BFI_extra,BFI_agree,BFI_consc,BFI_negem,BFI_open,HVIC_HC_avg,HVIC_VC_avg,HVIC_VI_avg,HVIC_HI_avg,prosoc_ALL_avg,CFC_F_avg,CFC_I_avg,helpless_CLIM_avg,helpless_COV_avg,helpless_VAC_avg,threat_COV_avg,threat_VAC_avg,threat_CLIM_avg,procovid_avg,proenviro_avg,provacc_avg,antivacc_avg,bfi1,bfi2,bfi3,bfi4,bfi5,bfi6,bfi7,bfi8,bfi9,bfi10,bfi11,bfi12,bfi13,bfi14,bfi15,bfi16,bfi17,bfi18,bfi19,bfi20,bfi21,bfi22,bfi23,bfi24,bfi25,bfi26,bfi27,bfi28,bfi29,bfi30,HVIC_1,HVIC_2,HVIC_3,HVIC_4,HVIC_5,HVIC_6,HVIC_7,HVIC_8,HVIC_9,HVIC_10,HVIC_11,HVIC_12,HVIC_13,HVIC_14,HVIC_15,HVIC_16,HVIC_17,HVIC_18,HVIC_19,HVIC_20,prosoc_mot_1,prosoc_mot_2,prosoc_mot_3,prosoc_mot_4,prosoc_mot_5,prosoc_mot_6,prosoc_mot_7,prosoc_mot_8,prosoc_mot_9,prosoc_mot_10,prosoc_mot_11,prosoc_mot_12,prosoc_mot_13,prosoc_mot_14,prosoc_mot_15,prosoc_mot_16,prosoc_mot_17,prosoc_mot_18,prosoc_mot_19,prosoc_mot_20,prosoc_mot_21,prosoc_mot_22,prosoc_mot_23,futorient_1,futorient_2,futorient_3,futorient_4,futorient_5,futorient_6,futorient_7,futorient_8,futorient_9,futorient_10,futorient_11,futorient_12,futorient_13,futorient_14,Bclima_1,Bclima_2,Bclima_3,Bclima_4,Bcovid_1,Bcovid_2,Bcovid_3,Bcovid_4,Bvac_1,Bvac_2,Bvac_3,Bvac_4,Ocovid_1,Ocovid_2,Ocovid_3,Ovac_1,Ovac_2,Ovac_3,Oclima_1,Oclima_2,Oclima_3,helpbeh,emosup,supp,soclif,compl,wassep,waspro,plabag,singleplas,throwfood,buycloth,origcloth,food,electro,energy,heat,vacflu,vaccovid,vaccovidX,educ,genvacc,attvacc_1,attvacc_2,attvacc_3,attvacc_4,attvacc_5,attvacc_6,attvacc_7,attvacc_8,attvacc_9,attvacc_10,redirect,finished,alt4_R,alt10_R,alt16_R,alt20_R,alt23_R,prosoc_ALT_avg,prosoc_PUB_avg,prosoc_EMO_avg,prosoc_DIR_avg,prosoc_COM_avg,prosoc_ANO_avg,antivacc1_R,antivacc7_R,antivacc9_R,antivacc10_R,status_R,vacc_emo_avg
406,ea4013e0-c375-11eb-8400-e7584b656757,2021-06-02 09:41:48,2021-06-02 09:56:33,885.0,"I have read the above, I agree and I am interested in participating in the research.",man,22.0,Žilina,university (Bc.),,5,3,single,5.0,3.8333333333333335,3.3333333333333335,3.3333333333333335,3.0,3.6666666666666665,4.5,3.5,4.0,4.0,2.972222222222222,5.0,4.142857142857143,4.75,2.5,3.75,5.666666666666667,4.0,3.6666666666666665,2.0,1.7272727272727273,2.0,3.1,neutral,4,2,4,4,4,2,2,4,2,4,4,4,2,4,4,2,4,2,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,5 - completely,4,4,4,4,5 - completely,4,2,4,4,4,4,4,4,5 - completely,4,4,4,3,4,4,4,3,3,3,3,3,3,1 - not at all,3,2,2,2,2,3,2,3,3,3,5 - completely,6.0,5 - completely,4,4,6.0,6.0,4,4,4,4,4,4,4,5,5,5,4,4,4,1 - totally disagree,1 - totally disagree,4,4,4,3,5,6,6,4,4,4,4,4,3,b,c,a,b,b,c,b,b,a,b,b,a,a,a,b,b,b,b,,b,b,3,4,2,4,5,3,3,3,4,4,"No, I wish to end my participation.",0.0,2.0,3.0,4.0,4.0,3.0,3.2,3.0,3.0,3.3333333333333335,2.5,2.8,3.0,3.0,2.0,2.0,2.0,3.875
407,ea703460-bde2-11eb-8337-678f1c2fb089,2021-05-26 09:23:48,2021-05-26 09:59:04,2116.0,"I have read the above, I agree and I am interested in participating in the research.",man,41.0,Banská Bystrica,"university (Mgr., Ing.)",,4,2,single,1.0,3.6666666666666665,4.166666666666667,3.1666666666666665,2.6666666666666665,3.3333333333333335,3.75,3.25,2.6666666666666665,2.3333333333333335,3.3277777777777775,3.7142857142857144,4.0,1.25,2.75,1.0,5.333333333333333,5.333333333333333,5.333333333333333,2.2,1.3636363636363635,2.0,2.5,4,totally agree,4,2,neutral,2,4,4,2,neutral,4,neutral,neutral,neutral,neutral,4,4,2,2,neutral,4,4,4,4,4,4,totally agree,2,neutral,4,3,4,3,2,4,2,4,2,3,4,3,2,3,4,4,4,3,4,4,4,3,4,4,4,3,4,4,3,3,4,3,3,3,4,4,3,3,4,3,3,3,3,3,4,1 - not at all,2,2,4,4,4,4,4,6.0,6.0,4,5 - completely,4,2,1 - totally disagree,1 - totally disagree,1 - totally disagree,4,1 - totally disagree,5,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,5,5,6,5,5,6,5,5,6,a,c,a,c,c,b,a,b,a,a,b,a,a,a,b,a,a,c,a,a,c,4,2,2,4,3,2,4,3,4,3,"Yes, I want to continue.",50.0,2.0,2.0,3.0,3.0,3.0,2.6,3.25,3.25,3.6666666666666665,4.0,3.2,2.0,2.0,2.0,3.0,2.0,3.1666666666666665
408,ea735f90-bde2-11eb-a470-39cee397e85b,2021-05-29 13:25:29,2021-05-29 13:39:20,831.0,"I have read the above, I agree and I am interested in participating in the research.",man,30.0,Trenčín,high school without graduation,,7 - very liberal,1 - religion is not important to me at all,single,3.0,3.5,3.3333333333333335,3.0,2.0,3.5,2.5,3.25,3.0,4.333333333333333,3.6555555555555554,5.0,4.0,6.5,2.5,6.25,4.0,7.0,5.333333333333333,1.6,1.9090909090909092,1.5,3.8,4,totally agree,4,neutral,4,4,4,2,2,2,2,neutral,totally agree,I don't agree at all,totally agree,totally agree,I don't agree at all,neutral,I don't agree at all,4,4,4,2,neutral,4,2,neutral,2,2,2,1 - not at all,3,2,3,3,5 - completely,5 - completely,5 - completely,3,3,3,3,3,3,3,4,2,3,4,5 - completely,3,5 - completely,5 - completely,3,1 - not at all,5 - completely,5 - completely,3,3,5 - completely,3,5 - completely,3,5 - completely,5 - completely,3,3,5 - completely,5 - completely,5 - completely,3,3,5 - completely,7.0,4,4,3,4,6.0,4,6.0,3,1 - not at all,7.0,6.0,1 - not at all,7.0,5,7 - totally agree,7 - totally agree,7 - totally agree,7 - totally agree,1 - totally disagree,1 - totally disagree,1 - totally disagree,7 - totally agree,7 - totally agree,7 - totally agree,4,1 - I don’t feel any threat at all,4,7 - I feel very threatened,7 - I feel very threatened,7 - I feel very threatened,7 - I feel very threatened,4,5,7 - I feel very threatened,b,b,a,b,a,b,b,b,b,c,b,a,a,c,b,a,b,a,,a,b,1 - totally disagree,5,3,5,5,3,5,5,3,3,"Yes, I want to continue.",2.0,3.0,1.0,3.0,1.0,1.0,1.8,3.0,4.0,4.333333333333333,5.0,3.8,5.0,1.0,3.0,3.0,2.0,6.625
409,ea7a0960-bde2-11eb-b2c7-4b7fee71a642,2021-05-26 09:41:26,2021-05-26 10:05:25,1439.0,"I have read the above, I agree and I am interested in participating in the research.",man,51.0,Pezinok,"university (Mgr., Ing.)",,2,6,divorced,2.0,3.8333333333333335,4.5,4.5,2.1666666666666665,3.6666666666666665,4.25,3.5,3.0,3.6666666666666665,3.288888888888889,4.571428571428571,3.5714285714285716,3.0,2.0,1.75,2.6666666666666665,2.0,2.0,1.8,2.090909090909091,2.0,2.4,4,4,4,2,neutral,2,totally agree,totally agree,I don't agree at all,4,4,4,totally agree,4,4,totally agree,totally agree,4,2,4,4,totally agree,4,2,4,4,4,totally agree,2,neutral,4,4,3,2,4,3,4,3,4,4,5 - completely,3,3,5 - completely,4,4,3,4,3,4,4,4,4,4,2,3,4,3,3,3,4,2,2,4,4,2,3,4,3,3,3,4,4,5 - completely,6.0,5 - completely,4,5 - completely,5 - completely,4,4,2,2,3,4,4,4,3,3,3,3,2,2,2,2,1 - totally disagree,2,2,2,2,3,3,2,2,2,2,2,2,b,b,a,b,b,b,b,b,c,c,b,b,a,a,c,b,a,c,a,b,b,4,2,1 - totally disagree,5,4,2,4,2,4,4,"No, I wish to end my participation.",0.0,2.0,3.0,4.0,3.0,2.0,2.8,3.0,3.0,3.3333333333333335,4.0,3.6,2.0,2.0,2.0,2.0,2.0,1.875
410,eaff3330-bde2-11eb-8ef0-65dac62c61a4,2021-05-26 07:31:57,2021-05-26 08:00:59,1742.0,"I have read the above, I agree and I am interested in participating in the research.",man,38.0,Prešov,"university (Mgr., Ing.)",,7 - very liberal,4,married,3.0,2.6666666666666665,2.6666666666666665,4.333333333333333,2.6666666666666665,2.5,3.0,4.75,1.6666666666666667,2.3333333333333335,3.622222222222222,6.571428571428571,4.0,4.75,4.0,1.25,3.6666666666666665,7.0,7.0,2.2,1.7272727272727273,2.75,2.5,neutral,I don't agree at all,totally agree,neutral,I don't agree at all,2,2,totally agree,4,I don't agree at all,neutral,neutral,neutral,neutral,2,I don't agree at all,2,4,I don't agree at all,2,2,neutral,totally agree,2,totally agree,totally agree,totally agree,4,neutral,4,1 - not at all,4,5 - completely,1 - not at all,1 - not at all,1 - not at all,5 - completely,5 - completely,1 - not at all,5 - completely,1 - not at all,5 - completely,3,5 - completely,1 - not at all,4,3,3,2,5 - completely,5 - completely,3,5 - completely,1 - not at all,1 - not at all,3,3,1 - not at all,5 - completely,1 - not at all,1 - not at all,5 - completely,1 - not at all,5 - completely,3,1 - not at all,5 - completely,5 - completely,5 - completely,1 - not at all,3,1 - not at all,5 - completely,7.0,6.0,5 - completely,6.0,5 - completely,7.0,6.0,6.0,1 - not at all,2,2,7.0,7.0,7.0,7 - totally agree,4,4,4,1 - totally disagree,4,7 - totally agree,4,1 - totally disagree,2,1 - totally disagree,1 - totally disagree,2,3,6,7 - I feel very threatened,7 - I feel very threatened,7 - I feel very threatened,7 - I feel very threatened,7 - I feel very threatened,7 - I feel very threatened,b,b,a,c,c,a,b,b,c,a,b,a,a,a,c,b,b,c,b,c,c,3,1 - totally disagree,1 - totally disagree,1 - totally disagree,5,1 - totally disagree,3,2,1 - totally disagree,3,"No, I wish to end my participation.",0.0,5.0,5.0,5.0,5.0,1.0,4.2,3.0,4.0,4.333333333333333,4.0,2.2,3.0,3.0,5.0,3.0,1.0,4.125
411,eb2157c0-bde2-11eb-b6ea-0532ec791802,2021-05-26 20:49:48,2021-05-26 21:22:14,1946.0,"I have read the above, I agree and I am interested in participating in the research.",man,32.0,Senec,"university (Mgr., Ing.)",,4,5,married,2.0,3.5,3.5,3.8333333333333335,2.6666666666666665,4.333333333333333,3.75,3.0,4.0,4.333333333333333,3.511111111111111,5.0,3.7142857142857144,5.75,3.25,6.0,4.333333333333333,5.333333333333333,3.0,2.0,1.9090909090909092,1.25,3.5,4,totally agree,neutral,neutral,4,totally agree,4,4,4,totally agree,2,4,4,2,4,2,neutral,4,2,totally agree,4,4,4,neutral,4,4,I don't agree at all,4,2,4,4,4,3,4,3,4,3,4,4,4,5 - completely,2,4,4,5 - completely,4,3,3,4,3,4,5 - completely,4,4,3,4,4,3,4,1 - not at all,2,3,3,3,5 - completely,2,3,4,3,4,3,3,3,5 - completely,5 - completely,4,5 - completely,6.0,7.0,3,5 - completely,2,3,3,3,5 - completely,5 - completely,4,7 - totally agree,6,6,5,1 - totally disagree,4,3,5,6,7 - totally agree,6,5,4,4,6,5,5,3,3,3,b,a,a,c,c,b,b,b,b,c,b,a,a,a,c,b,b,a,,a,a,3,4,3,5,5,2,5,4,2,2,"Yes, I want to continue.",50.0,2.0,5.0,4.0,2.0,3.0,3.2,3.5,3.5,3.6666666666666665,4.0,3.2,3.0,1.0,4.0,4.0,1.0,5.666666666666666
412,eb93dc20-bde2-11eb-8c9c-19059d83cf8f,2021-05-26 09:19:25,2021-05-26 09:36:23,1017.0,"I have read the above, I agree and I am interested in participating in the research.",man,37.0,Žiar nad Hronom,high school,,6,3,single,2.0,1.5,3.3333333333333335,2.6666666666666665,4.166666666666667,3.0,2.75,2.75,2.0,4.0,2.0833333333333335,3.0,3.142857142857143,4.25,2.5,1.25,4.0,1.0,4.0,1.8,2.090909090909091,2.0,1.2,I don't agree at all,4,neutral,4,4,2,neutral,2,totally agree,2,I don't agree at all,4,2,4,neutral,I don't agree at all,2,neutral,4,neutral,neutral,4,neutral,totally agree,neutral,I don't agree at all,neutral,neutral,neutral,neutral,3,3,2,3,4,5 - completely,4,4,2,2,3,2,1 - not at all,2,3,2,2,3,4,4,1 - not at all,1 - not at all,1 - not at all,1 - not at all,1 - not at all,1 - not at all,1 - not at all,3,1 - not at all,1 - not at all,1 - not at all,1 - not at all,1 - not at all,1 - not at all,1 - not at all,1 - not at all,1 - not at all,4,3,1 - not at all,1 - not at all,2,1 - not at all,3,3,4,3,2,3,3,3,3,3,4,3,3,3,5,4,4,4,4,2,3,1 - totally disagree,2,1 - totally disagree,1 - totally disagree,1 - totally disagree,4,4,4,1 - I don’t feel any threat at all,1 - I don’t feel any threat at all,1 - I don’t feel any threat at all,4,4,4,a,a,a,c,c,b,b,b,b,c,b,a,a,b,c,c,b,c,c,a,b,4,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,5,1 - totally disagree,4,5,"Yes, I want to continue.",26.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,2.5,2.0,2.0,1.0,2.0,1.0,2.0,1.125
413,ebd425a0-bde2-11eb-82c2-c5a4378548ca,2021-05-26 08:10:39,2021-05-26 08:25:35,895.0,"I have read the above, I agree and I am interested in participating in the research.",man,44.0,Bratislava I,high school,,6,1 - religion is not important to me at all,single,2.0,3.3333333333333335,3.3333333333333335,3.6666666666666665,2.6666666666666665,3.5,3.5,4.0,4.0,3.6666666666666665,3.261111111111111,4.428571428571429,3.2857142857142856,1.5,1.0,1.0,5.0,1.0,5.0,2.0,1.7272727272727273,2.0,1.6,I don't agree at all,totally agree,neutral,4,4,neutral,I don't agree at all,I don't agree at all,neutral,neutral,4,4,totally agree,I don't agree at all,4,4,neutral,4,2,2,4,totally agree,totally agree,2,4,4,2,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,3,4,3,4,4,3,3,2,3,2,4,4,3,4,4,3,1 - not at all,3,2,1 - not at all,3,4,3,1 - not at all,2,3,1 - not at all,4,5 - completely,3,3,5 - completely,5 - completely,5 - completely,4,3,3,3,3,5 - completely,3,1 - totally disagree,1 - totally disagree,2,2,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,5,5,5,1 - I don’t feel any threat at all,1 - I don’t feel any threat at all,1 - I don’t feel any threat at all,5,5,5,a,b,a,c,c,c,a,b,b,a,b,a,a,a,c,b,a,c,a,b,b,4,1 - totally disagree,1 - totally disagree,2,2,1 - totally disagree,3,1 - totally disagree,5,4,"Yes, I want to continue.",12.0,4.0,2.0,5.0,5.0,5.0,4.2,2.75,2.75,2.6666666666666665,4.0,3.2,2.0,3.0,1.0,2.0,2.0,1.0
414,ebe61210-bde2-11eb-8453-859952140d95,2021-05-26 21:17:05,2021-05-26 21:58:59,2514.0,"I have read the above, I agree and I am interested in participating in the research.",man,24.0,Lučenec,high school,,7 - very liberal,7 -  religion is very important to me,single,2.0,3.5,3.5,3.5,2.3333333333333335,4.333333333333333,3.25,1.5,3.0,2.3333333333333335,3.847222222222222,4.571428571428571,1.7142857142857142,1.5,1.0,1.25,6.333333333333333,6.0,6.333333333333333,1.8,2.1818181818181817,1.5,4.0,neutral,4,2,4,totally agree,4,4,totally agree,I don't agree at all,neutral,4,4,4,neutral,4,totally agree,2,neutral,neutral,totally agree,2,4,4,2,4,neutral,neutral,neutral,I don't agree at all,totally agree,3,2,2,5 - completely,3,2,1 - not at all,4,3,5 - completely,1 - not at all,1 - not at all,1 - not at all,2,2,2,3,5 - completely,2,5 - completely,3,3,4,1 - not at all,1 - not at all,3,3,5 - completely,5 - completely,1 - not at all,5 - completely,4,1 - not at all,5 - completely,5 - completely,1 - not at all,1 - not at all,5 - completely,5 - completely,1 - not at all,2,5 - completely,1 - not at all,6.0,4,1 - not at all,3,4,5 - completely,6.0,4,1 - not at all,1 - not at all,1 - not at all,1 - not at all,3,4,3,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,2,6,6,7 - I feel very threatened,5,6,7 - I feel very threatened,6,6,7 - I feel very threatened,b,c,a,b,a,c,b,b,b,b,b,a,b,c,c,b,b,b,,a,a,3,3,3,3,5,3,1 - totally disagree,5,1 - totally disagree,1 - totally disagree,"No, I wish to end my participation.",0.0,5.0,5.0,5.0,5.0,5.0,5.0,2.25,2.5,4.333333333333333,4.0,5.0,3.0,5.0,5.0,5.0,2.0,3.625
415,ec91d5c0-bde2-11eb-b8b9-f7f0fe48d4ee,2021-05-26 11:04:32,2021-05-26 11:20:47,975.0,"I have read the above, I agree and I am interested in participating in the research.",man,27.0,Prešov,"university (Mgr., Ing.)",,4,1 - religion is not important to me at all,single,4.0,2.1666666666666665,3.5,4.0,3.3333333333333335,2.5,1.0,2.5,2.0,5.0,2.663888888888889,4.428571428571429,2.2857142857142856,5.0,5.0,2.25,5.666666666666667,2.6666666666666665,3.6666666666666665,1.8,2.5454545454545454,1.0,2.0,I don't agree at all,neutral,4,4,2,I don't agree at all,totally agree,4,4,4,4,2,neutral,neutral,2,I don't agree at all,2,totally agree,neutral,2,2,4,4,4,neutral,4,totally agree,4,2,2,1 - not at all,4,1 - not at all,2,1 - not at all,5 - completely,4,5 - completely,3,1 - not at all,5 - completely,1 - not at all,1 - not at all,1 - not at all,1 - not at all,4,2,3,5 - completely,4,2,3,4,2,1 - not at all,4,3,1 - not at all,3,3,2,2,1 - not at all,3,1 - not at all,1 - not at all,2,3,3,1 - not at all,2,1 - not at all,4,5 - completely,5 - completely,3,3,4,5 - completely,5 - completely,4,1 - not at all,1 - not at all,2,2,4,3,5,5,5,5,5,5,5,5,3,1 - totally disagree,1 - totally disagree,4,5,6,6,3,3,2,4,4,3,b,b,a,a,c,c,c,b,c,c,c,a,a,c,c,c,a,a,,a,a,2,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,2,3,2,4,3,"Yes, I want to continue.",24.0,4.0,3.0,5.0,5.0,2.0,3.8,2.0,2.25,3.3333333333333335,3.0,1.6,4.0,3.0,2.0,3.0,2.0,2.458333333333333
416,ec9e49b0-bde2-11eb-95a1-456dfba7e9f3,2021-05-31 14:03:31,2021-05-31 14:16:53,802.0,"I have read the above, I agree and I am interested in participating in the research.",man,42.0,Košice I,high school,,3,4,single,1.0,3.0,4.5,3.8333333333333335,1.3333333333333333,3.1666666666666665,3.0,1.5,1.0,4.666666666666667,3.625,6.0,5.142857142857143,1.0,1.0,1.0,2.3333333333333335,1.0,1.0,1.6,2.272727272727273,1.0,5.0,I don't agree at all,totally agree,totally agree,2,neutral,2,totally agree,totally agree,I don't agree at all,2,totally agree,4,4,I don't agree at all,neutral,2,neutral,2,I don't agree at all,2,4,totally agree,totally agree,2,totally agree,4,totally agree,2,I don't agree at all,4,1 - not at all,1 - not at all,1 - not at all,1 - not at all,4,4,2,5 - completely,1 - not at all,5 - completely,5 - completely,2,1 - not at all,2,2,1 - not at all,1 - not at all,4,4,3,1 - not at all,4,3,1 - not at all,1 - not at all,4,5 - completely,5 - completely,3,4,5 - completely,3,1 - not at all,5 - completely,4,1 - not at all,3,5 - completely,1 - not at all,1 - not at all,3,3,1 - not at all,7.0,6.0,6.0,3,4,7.0,7.0,6.0,6.0,7.0,7.0,3,6.0,3,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - I don’t feel any threat at all,1 - I don’t feel any threat at all,5,1 - I don’t feel any threat at all,1 - I don’t feel any threat at all,1 - I don’t feel any threat at all,1 - I don’t feel any threat at all,1 - I don’t feel any threat at all,1 - I don’t feel any threat at all,b,b,a,b,a,b,b,b,c,b,b,b,a,c,c,c,a,a,,a,a,1 - totally disagree,5,5,5,5,5,1 - totally disagree,5,1 - totally disagree,1 - totally disagree,"Yes, I want to continue.",20.0,5.0,2.0,5.0,5.0,5.0,4.4,1.5,3.25,4.0,5.0,3.6,5.0,5.0,5.0,5.0,2.0,1.0
417,ecb1c4f0-bde2-11eb-9021-c96eb05a8847,2021-05-26 08:08:43,2021-05-26 08:17:22,518.0,"I have read the above, I agree and I am interested in participating in the research.",man,33.0,Kysucké Nové Mesto,high school,,3,5,married,3.0,3.5,3.3333333333333335,3.5,2.5,3.3333333333333335,2.5,3.0,3.3333333333333335,4.0,3.244444444444444,4.285714285714286,4.428571428571429,2.5,2.0,2.75,3.3333333333333335,3.0,2.6666666666666665,1.6,1.8181818181818181,1.5,2.6,neutral,4,4,2,2,neutral,4,4,2,4,4,neutral,neutral,neutral,neutral,4,neutral,neutral,neutral,I don't agree at all,2,4,4,2,totally agree,totally agree,2,neutral,neutral,totally agree,3,4,2,4,3,3,3,5 - completely,3,2,4,3,3,2,3,3,3,4,3,3,3,4,2,4,2,3,3,2,4,4,5 - completely,5 - completely,5 - completely,4,3,4,2,4,4,3,3,3,3,2,4,2,5 - completely,5 - completely,5 - completely,4,5 - completely,6.0,6.0,4,3,5 - completely,5 - completely,2,3,2,3,1 - totally disagree,1 - totally disagree,3,3,3,2,3,3,3,3,4,3,3,3,3,2,3,b,b,a,b,a,b,a,b,a,b,b,a,a,b,c,c,a,b,,a,b,3,2,2,4,3,3,4,2,4,3,"Yes, I want to continue.",0.0,2.0,2.0,2.0,3.0,3.0,2.4,3.0,3.5,3.6666666666666665,3.5,3.4,3.0,2.0,2.0,3.0,1.0,2.875
418,ed019060-bde2-11eb-8dff-41ed98da1026,2021-05-26 13:26:00,2021-05-26 13:44:37,1116.0,"I have read the above, I agree and I am interested in participating in the research.",man,30.0,Ružomberok,university (PhD.),,2,7 -  religion is very important to me,married,4.0,3.5,4.333333333333333,3.3333333333333335,2.6666666666666665,4.0,3.75,3.25,2.3333333333333335,3.6666666666666665,3.380555555555555,5.0,3.4285714285714284,6.0,3.5,2.5,4.333333333333333,1.0,4.666666666666667,2.2,1.7272727272727273,2.0,1.6,2,totally agree,neutral,2,4,neutral,4,2,2,4,4,4,4,2,4,totally agree,4,4,neutral,totally agree,neutral,totally agree,4,2,4,4,4,neutral,totally agree,neutral,4,3,3,3,3,4,4,3,2,4,4,3,2,4,3,3,3,3,4,5 - completely,2,4,2,2,2,3,4,4,3,3,3,3,2,4,3,2,4,4,4,2,4,3,2,5 - completely,5 - completely,3,4,4,5 - completely,6.0,5 - completely,4,2,3,4,5 - completely,4,5,6,7 - totally agree,6,5,2,5,2,4,4,1 - totally disagree,1 - totally disagree,4,4,5,1 - I don’t feel any threat at all,1 - I don’t feel any threat at all,1 - I don’t feel any threat at all,5,5,4,b,b,a,c,c,b,b,b,b,a,b,a,a,a,c,b,a,b,,c,b,5,1 - totally disagree,1 - totally disagree,1 - totally disagree,3,1 - totally disagree,3,2,5,4,"No, I wish to end my participation.",0.0,4.0,3.0,4.0,4.0,4.0,3.8,2.0,3.75,3.3333333333333335,4.0,3.4,1.0,3.0,1.0,2.0,1.0,1.75
419,ed4568f0-bde2-11eb-860c-2b6593e0a96a,2021-05-27 19:34:57,2021-05-27 20:23:19,2901.0,"I have read the above, I agree and I am interested in participating in the research.",man,40.0,Prešov,high school,,3,7 -  religion is very important to me,married,4.0,1.8333333333333333,3.5,3.6666666666666665,3.6666666666666665,2.0,4.25,4.5,3.0,3.6666666666666665,3.141666666666667,3.0,3.5714285714285716,5.5,4.75,1.5,7.0,2.0,4.0,2.4,2.0,2.0,1.7,2,neutral,2,4,2,neutral,neutral,4,neutral,I don't agree at all,I don't agree at all,4,4,neutral,2,neutral,4,4,4,I don't agree at all,I don't agree at all,4,4,4,totally agree,I don't agree at all,neutral,4,4,I don't agree at all,3,5 - completely,3,5 - completely,5 - completely,5 - completely,5 - completely,1 - not at all,1 - not at all,4,5 - completely,5 - completely,3,5 - completely,5 - completely,5 - completely,5 - completely,3,5 - completely,5 - completely,1 - not at all,3,5 - completely,1 - not at all,2,1 - not at all,5 - completely,5 - completely,1 - not at all,1 - not at all,1 - not at all,1 - not at all,1 - not at all,4,4,2,1 - not at all,5 - completely,5 - completely,3,3,1 - not at all,1 - not at all,2,2,6.0,1 - not at all,3,1 - not at all,5 - completely,1 - not at all,4,1 - not at all,6.0,4,5 - completely,5 - completely,7 - totally agree,6,5,4,4,5,6,4,1 - totally disagree,1 - totally disagree,1 - totally disagree,3,7 - I feel very threatened,7 - I feel very threatened,7 - I feel very threatened,2,2,2,4,4,4,b,c,a,c,c,b,a,c,c,a,b,a,a,b,c,c,a,c,d,a,c,3,1 - totally disagree,1 - totally disagree,1 - totally disagree,3,1 - totally disagree,4,2,4,5,"Yes, I want to continue.",5.0,5.0,5.0,4.0,3.0,5.0,4.4,2.25,2.0,2.0,5.0,3.2,3.0,2.0,2.0,1.0,1.0,1.75
420,ed8ff8f0-bde2-11eb-a849-8b49fb3c7943,2021-05-26 10:37:31,2021-05-26 10:53:54,982.0,"I have read the above, I agree and I am interested in participating in the research.",man,51.0,Revúca,high school,,5,7 -  religion is very important to me,single,1.0,3.8333333333333335,3.5,4.666666666666667,3.0,3.8333333333333335,3.5,2.75,3.6666666666666665,2.6666666666666665,3.2166666666666663,5.142857142857143,3.7142857142857144,5.5,4.25,2.25,5.333333333333333,2.0,5.666666666666667,1.6,2.272727272727273,1.25,2.9,4,4,4,4,neutral,2,neutral,totally agree,neutral,4,4,4,totally agree,neutral,4,4,4,totally agree,2,neutral,4,4,totally agree,2,totally agree,totally agree,2,4,4,4,2,2,3,2,4,2,4,3,5 - completely,4,3,2,4,4,4,2,3,5 - completely,2,4,2,4,5 - completely,5 - completely,3,3,5 - completely,2,3,4,4,2,2,3,2,2,4,5 - completely,2,3,4,2,4,4,5 - completely,2,2,5 - completely,5 - completely,6.0,4,3,4,5 - completely,5 - completely,6.0,6.0,5,7 - totally agree,5,5,5,4,3,5,2,2,1 - totally disagree,4,4,5,7 - I feel very threatened,2,2,2,5,5,7 - I feel very threatened,a,b,a,b,b,b,b,b,c,c,b,a,a,c,c,c,a,a,,a,b,5,5,3,5,4,2,2,2,4,5,"Yes, I want to continue.",17.0,1.0,2.0,4.0,3.0,2.0,2.4,3.0,3.5,3.0,5.0,2.4,1.0,4.0,2.0,1.0,2.0,2.125
